lat,lon,id,name,geometry,index_right,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,LSOA name,10th percentile (£),20th percentile (£),30th percentile (£),40th percentile (£),50th percentile (£),60th percentile (£),70th percentile (£),80th percentile (£),90th percentile (£),Percentage of occupied addresses with income information (%),Population,IMD Score,Station Name,Start Count,End Count,Total Demand,Normalized Demand
51.472865,-0.148059,BikePoints_640,"Silverthorne Road, Battersea",POINT (-0.148059 51.472865),4856,E01004564,Wandsworth 039D,E02007084,Wandsworth 039,E09000032,Wandsworth,Wandsworth 002D," 15,087 "," 21,269 "," 25,813 "," 31,123 ",36856.0," 44,118 "," 51,458 "," 62,401 "," 85,659 ",97.2,1793.0,18.5,"Silverthorne Road, Battersea",8273.0,7751,16024.0,0.1255986392958199
51.498241,-0.117495,BikePoints_641,"Archbishop's Park, Waterloo",POINT (-0.117495 51.498241),3275,E01003014,Lambeth 036B,E02006801,Lambeth 036,E09000022,Lambeth,Lambeth 036B," 11,520 "," 17,332 "," 21,676 "," 25,377 ",28668.0," 33,924 "," 39,670 "," 50,811 "," 67,893 ",97.6,1693.0,26.3,"Archbishop's Park, Waterloo",7000.0,7332,14332.0,0.11233647643457882
51.469161,-0.174485,BikePoints_642,"Fawcett Close, Battersea",POINT (-0.174485 51.469161),4692,E01004541,Wandsworth 007D,E02000929,Wandsworth 007,E09000032,Wandsworth,Wandsworth 007D," 11,620 "," 16,626 "," 20,514 "," 23,884 ",26750.0," 30,612 "," 35,278 "," 42,942 "," 53,942 ",99.4,1617.0,38.6,"Fawcett Close, Battersea",4551.0,4274,8825.0,0.06917174187378998
51.519042,-0.204764,BikePoints_643,"All Saints' Road, Portobello",POINT (-0.204764 51.519042),2972,E01002830,Kensington and Chelsea 004B,E02000580,Kensington and Chelsea 004,E09000020,Kensington and Chelsea,Kensington and Chelsea 004B," 12,159 "," 16,582 "," 20,873 "," 25,265 ",28315.0," 33,187 "," 38,512 "," 46,104 "," 61,519 ",97.5,1621.0,35.4,"All Saints' Road, Portobello",6226.0,5835,12061.0,0.09453602025379955
51.483732,-0.223852,BikePoints_644,"Rainville Road, Hammersmith",POINT (-0.223852 51.483732),1939,E01001888,Hammersmith and Fulham 018A,E02000389,Hammersmith and Fulham 018,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 018A," 9,086 "," 16,918 "," 24,097 "," 30,335 ",37361.0," 45,998 "," 56,495 "," 68,288 "," 92,410 ",97.2,1580.0,10.8,"Rainville Road, Hammersmith",6639.0,6653,13292.0,0.1041847924063928
51.501732,-0.100292,BikePoints_645,"Great Suffolk Street, The Borough",POINT (-0.100292 51.501732),4189,E01033868,Southwark 002G,E02000808,Southwark 002,E09000028,Southwark,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Great Suffolk Street, The Borough",8173.0,8031,16204.0,0.12700950768531363
51.498865,-0.137424,BikePoints_646,"Buckingham Gate, Westminster",POINT (-0.137424 51.498865),4991,E01004731,Westminster 020A,E02000979,Westminster 020,E09000033,Westminster,Westminster 020A," 12,876 "," 19,665 "," 27,537 "," 35,377 ",44331.0," 58,351 "," 76,422 "," 108,968 "," 168,119 ",86.0,2688.0,10.0,"Buckingham Gate, Westminster",12370.0,13721,26091.0,0.20450537305711666
51.500353,-0.217515,BikePoints_647,"Richmond Way, Shepherd's Bush",POINT (-0.217515 51.500353),1966,E01001852,Hammersmith and Fulham 007A,E02000378,Hammersmith and Fulham 007,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 007A," 14,140 "," 21,498 "," 27,837 "," 33,982 ",40902.0," 47,772 "," 58,035 "," 71,520 "," 107,383 ",95.7,1704.0,16.8,"Richmond Way, Shepherd's Bush",9028.0,8912,17940.0,0.14061654948620878
51.46904,-0.196274,BikePoints_648,"Peterborough Road, Sands End",POINT (-0.196274 51.46904),2002,E01001937,Hammersmith and Fulham 025C,E02000396,Hammersmith and Fulham 025,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 025C," 14,957 "," 23,070 "," 30,507 "," 37,455 ",44682.0," 53,056 "," 64,819 "," 86,050 "," 137,173 ",97.0,1906.0,13.3,"Peterborough Road, Sands End",3524.0,3387,6911.0,0.054169507998839954
51.481805,-0.180274,BikePoints_649,"World's End Place, West Chelsea",POINT (-0.180274 51.481805),3005,E01002840,Kensington and Chelsea 021A,E02000597,Kensington and Chelsea 021,E09000020,Kensington and Chelsea,Kensington and Chelsea 021A," 11,341 "," 14,914 "," 19,449 "," 22,802 ",26018.0," 29,680 "," 34,804 "," 41,217 "," 52,965 ",97.5,1228.0,37.7,"World's End Place, West Chelsea",11272.0,11040,22312.0,0.17488497503546765
51.51687,-0.213872,BikePoints_650,"St. Mark's Road, North Kensington",POINT (-0.213872 51.51687),2983,E01002878,Kensington and Chelsea 003C,E02000579,Kensington and Chelsea 003,E09000020,Kensington and Chelsea,Kensington and Chelsea 003C," 12,020 "," 18,419 "," 22,097 "," 26,655 ",30774.0," 35,672 "," 41,467 "," 53,093 "," 81,352 ",96.6,1556.0,33.9,"St. Mark's Road, North Kensington",6128.0,6150,12278.0,0.09623690047891144
51.480898,-0.183853,BikePoints_651,"Thorndike Close, West Chelsea",POINT (-0.183853 51.480898),2941,E01002843,Kensington and Chelsea 021D,E02000597,Kensington and Chelsea 021,E09000020,Kensington and Chelsea,Kensington and Chelsea 021D," 12,652 "," 18,166 "," 21,346 "," 23,737 ",27301.0," 30,542 "," 34,504 "," 39,969 "," 50,560 ",97.4,1364.0,42.6,"Thorndike Close, West Chelsea",7042.0,6642,13684.0,0.10725735023240138
51.511486,-0.21819,BikePoints_652,"Evesham Street, Avondale",POINT (-0.21819 51.511486),3006,E01002870,Kensington and Chelsea 005A,E02000581,Kensington and Chelsea 005,E09000020,Kensington and Chelsea,Kensington and Chelsea 005A," 11,987 "," 17,020 "," 20,260 "," 23,557 ",27289.0," 30,442 "," 33,570 "," 36,844 "," 46,416 ",96.5,1435.0,41.4,"Evesham Street, Avondale",2919.0,3220,6139.0,0.04811845023945572
51.470847,-0.170703,BikePoints_653,"Simpson Street, Clapham Junction",POINT (-0.170703 51.470847),4694,E01004580,Wandsworth 004C,E02000926,Wandsworth 004,E09000032,Wandsworth,Wandsworth 004C," 12,939 "," 20,260 "," 25,672 "," 30,148 ",34396.0," 40,047 "," 48,060 "," 58,173 "," 74,535 ",97.4,2128.0,18.7,"Simpson Street, Clapham Junction",13271.0,13052,26323.0,0.20632382564801968
51.482678,-0.117661,BikePoints_654,"Ashmole Estate, Oval",POINT (-0.117661 51.482678),3176,E01033864,Lambeth 004H,E02000621,Lambeth 004,E09000022,Lambeth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Ashmole Estate, Oval",9711.0,9223,18934.0,0.14840767825930193
51.482944,-0.219346,BikePoints_655,"Crabtree Lane, Fulham",POINT (-0.219346 51.482944),2009,E01001887,Hammersmith and Fulham 016B,E02000387,Hammersmith and Fulham 016,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 016B," 9,316 "," 16,319 "," 20,954 "," 24,779 ",29052.0," 33,309 "," 39,699 "," 49,628 "," 64,168 ",97.7,1434.0,23.2,"Crabtree Lane, Fulham",7630.0,7700,15330.0,0.12015895783854963
51.468418,-0.199135,BikePoints_656,"Broomhouse Lane, Parsons Green",POINT (-0.199135 51.468418),2000,E01001934,Hammersmith and Fulham 025B,E02000396,Hammersmith and Fulham 025,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 025B," 9,884 "," 14,781 "," 19,585 "," 22,491 ",26546.0," 32,123 "," 38,325 "," 46,501 "," 72,158 ",96.4,1849.0,23.8,"Broomhouse Lane, Parsons Green",3984.0,3984,7968.0,0.06245444070825593
51.49968,-0.221791,BikePoints_657,"Blythe Road West, Shepherd's Bush",POINT (-0.221791 51.49968),1983,E01001856,Hammersmith and Fulham 010C,E02000381,Hammersmith and Fulham 010,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 010C," 12,067 "," 17,317 "," 23,144 "," 27,813 ",32707.0," 36,666 "," 44,717 "," 58,348 "," 83,222 ",97.1,1571.0,31.5,"Blythe Road West, Shepherd's Bush",7587.0,7525,15112.0,0.11845023945571832
51.477292,-0.164786,BikePoints_658,"Ethelburga Estate, Battersea Park",POINT (-0.164786 51.477292),4775,E01004582,Wandsworth 001C,E02000923,Wandsworth 001,E09000032,Wandsworth,Wandsworth 001C," 11,762 "," 17,880 "," 22,102 "," 28,813 ",35356.0," 42,548 "," 51,288 "," 65,623 "," 96,879 ",96.4,2365.0,9.0,"Ethelburga Estate, Battersea Park",21432.0,20963,42395.0,0.3322986965143713
51.511934,-0.103078,BikePoints_659,"Blackfriars Station, St. Paul's",POINT (-0.103078 51.511934),998,E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,City of London 001F," 17,376 "," 27,741 "," 36,607 "," 46,331 ",58299.0," 70,624 "," 84,913 "," 104,146 "," 164,959 ",92.4,1688.0,13.6,"Blackfriars Station, St. Paul's",21827.0,22472,44299.0,0.3472225488121272
51.49087,-0.206029,BikePoints_660,"West Kensington Station, West Kensington",POINT (-0.206029 51.49087),1948,E01001914,Hammersmith and Fulham 014D,E02000385,Hammersmith and Fulham 014,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 014D," 12,278 "," 19,003 "," 23,490 "," 28,762 ",34125.0," 41,145 "," 48,272 "," 58,613 "," 73,484 ",95.3,1681.0,20.0,"West Kensington Station, West Kensington",7100.0,6822,13922.0,0.10912283176962087
51.51632,-0.202608,BikePoints_661,"All Saints Church, Portobello",POINT (-0.202608 51.51632),2934,E01002832,Kensington and Chelsea 004D,E02000580,Kensington and Chelsea 004,E09000020,Kensington and Chelsea,Kensington and Chelsea 004D," 12,185 "," 16,896 "," 20,112 "," 23,360 ",27961.0," 33,130 "," 40,676 "," 51,088 "," 75,732 ",97.1,1537.0,31.4,"All Saints Church, Portobello",14889.0,14527,29416.0,0.23056724747415366
51.484984,-0.167919,BikePoints_662,"Phene Street, Chelsea",POINT (-0.167919 51.484984),3023,E01002900,Kensington and Chelsea 018B,E02000594,Kensington and Chelsea 018,E09000020,Kensington and Chelsea,Kensington and Chelsea 018B," 9,701 "," 18,901 "," 28,388 "," 36,770 ",47179.0," 62,333 "," 79,799 "," 103,986 "," 227,704 ",92.3,1618.0,8.3,"Phene Street, Chelsea",10408.0,10170,20578.0,0.16129360955001137
51.51323,-0.211593,BikePoints_663,"Clarendon Road, Avondale",POINT (-0.211593 51.51323),2958,E01002881,Kensington and Chelsea 005E,E02000581,Kensington and Chelsea 005,E09000020,Kensington and Chelsea,Kensington and Chelsea 005E," 10,567 "," 15,405 "," 18,332 "," 22,235 ",25858.0," 29,835 "," 35,452 "," 41,095 "," 52,002 ",97.5,1159.0,40.5,"Clarendon Road, Avondale",4660.0,4549,9209.0,0.07218159443804328
51.474376,-0.155442,BikePoints_664,"Austin Road, Battersea Park",POINT (-0.155442 51.474376),4869,E01004560,Wandsworth 001A,E02000923,Wandsworth 001,E09000032,Wandsworth,Wandsworth 001A," 12,183 "," 18,858 "," 24,739 "," 30,699 ",37781.0," 45,763 "," 55,072 "," 73,300 "," 112,971 ",96.4,2178.0,17.4,"Austin Road, Battersea Park",10710.0,10511,21221.0,0.16633354496359176
51.461083,-0.191722,BikePoints_665,"Smugglers Way, Wandsworth",POINT (-0.191722 51.461083),4801,E01035491,Wandsworth 010I,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Smugglers Way, Wandsworth",6870.0,6842,13712.0,0.10747681864854484
51.492668,-0.07235,BikePoints_666,"Harris Academy, Bermondsey",POINT (-0.07235 51.492668),4135,E01003977,Southwark 010A,E02000816,Southwark 010,E09000028,Southwark,Southwark 010A," 10,156 "," 14,216 "," 18,417 "," 23,179 ",27503.0," 31,151 "," 36,323 "," 43,897 "," 56,714 ",97.4,2271.0,27.5,"Harris Academy, Bermondsey",7739.0,7562,15301.0,0.11993165126468674
51.501594,-0.222293,BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush",POINT (-0.222293 51.501594),1967,E01001857,Hammersmith and Fulham 007D,E02000378,Hammersmith and Fulham 007,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 007D," 9,016 "," 14,339 "," 18,379 "," 21,818 ",25741.0," 29,570 "," 34,705 "," 41,277 "," 52,103 ",96.9,1419.0,40.0,"Shepherd's Bush Road North, Shepherd's Bush",8847.0,9049,17896.0,0.14027167054655473
51.494223,-0.236769,BikePoints_668,"Ravenscourt Park Station, Hammersmith",POINT (-0.236769 51.494223),1999,E01001928,Hammersmith and Fulham 011A,E02000382,Hammersmith and Fulham 011,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 011A," 8,422 "," 16,631 "," 23,331 "," 28,233 ",35373.0," 41,835 "," 50,853 "," 61,460 "," 90,877 ",94.3,1652.0,20.6,"Ravenscourt Park Station, Hammersmith",11078.0,11477,22555.0,0.1767896473612842
51.476149,-0.123258,BikePoints_669,"Teversham Lane, Stockwell",POINT (-0.123258 51.476149),3146,E01003124,Lambeth 006D,E02000623,Lambeth 006,E09000022,Lambeth,Lambeth 006D," 11,281 "," 15,458 "," 19,272 "," 22,741 ",27574.0," 31,345 "," 36,900 "," 43,837 "," 61,143 ",98.7,1450.0,29.9,"Teversham Lane, Stockwell",6332.0,6590,12922.0,0.10128467405021124
51.467185,-0.152248,BikePoints_670,"Ashley Crescent, Battersea",POINT (-0.152248 51.467185),4799,E01004590,Wandsworth 005B,E02000927,Wandsworth 005,E09000032,Wandsworth,Wandsworth 005B," 13,718 "," 19,927 "," 23,897 "," 27,540 ",31738.0," 37,953 "," 43,405 "," 53,686 "," 75,582 ",98.8,1910.0,25.4,"Ashley Crescent, Battersea",11373.0,11062,22435.0,0.17584906843495504
51.475089,-0.201968,BikePoints_671,"Parsons Green Station, Parsons Green",POINT (-0.201968 51.475089),1958,E01001948,Hammersmith and Fulham 021B,E02000392,Hammersmith and Fulham 021,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 021B," 14,105 "," 19,792 "," 26,200 "," 34,022 ",41457.0," 53,726 "," 67,559 "," 91,250 "," 133,885 ",96.6,1933.0,14.6,"Parsons Green Station, Parsons Green",13459.0,13347,26806.0,0.21010965582649455
51.502698,-0.116747,BikePoints_672,"Chicheley Street, South Bank",POINT (-0.116747 51.502698),3307,E01003013,Lambeth 036A,E02006801,Lambeth 036,E09000022,Lambeth,Lambeth 036A," 8,386 "," 18,230 "," 25,747 "," 33,581 ",39734.0," 51,113 "," 60,778 "," 75,944 "," 103,356 ",77.4,1252.0,12.3,"Chicheley Street, South Bank",17883.0,19063,36946.0,0.2895885751013082
51.46517,-0.180389,BikePoints_673,"Hibbert Street, Battersea",POINT (-0.180389 51.46517),4691,E01004538,Wandsworth 007C,E02000929,Wandsworth 007,E09000032,Wandsworth,Wandsworth 007C," 13,065 "," 17,776 "," 22,771 "," 26,853 ",31456.0," 36,536 "," 43,406 "," 53,268 "," 70,184 ",98.2,2228.0,25.1,"Hibbert Street, Battersea",12027.0,11952,23979.0,0.1879511839537235
51.535467,-0.116191,BikePoints_674,"Carnegie Street, King's Cross",POINT (-0.116191 51.535467),2848,E01002697,Islington 019B,E02000572,Islington 019,E09000019,Islington,Islington 019B," 10,357 "," 14,650 "," 18,434 "," 21,543 ",24925.0," 27,374 "," 32,028 "," 38,255 "," 49,611 ",87.7,2474.0,31.8,"Carnegie Street, King's Cross",6600.0,5175,11775.0,0.09229430714604839
51.463489,-0.182126,BikePoints_675,"Usk Road, Clapham Junction",POINT (-0.182126 51.463489),4691,E01004538,Wandsworth 007C,E02000929,Wandsworth 007,E09000032,Wandsworth,Wandsworth 007C," 13,065 "," 17,776 "," 22,771 "," 26,853 ",31456.0," 36,536 "," 43,406 "," 53,268 "," 70,184 ",98.2,2228.0,25.1,"Usk Road, Clapham Junction",8109.0,7798,15907.0,0.12468157484264898
51.47787,-0.126874,BikePoints_676,"Hartington Road, Stockwell",POINT (-0.126874 51.47787),3260,E01003123,Lambeth 006C,E02000623,Lambeth 006,E09000022,Lambeth,Lambeth 006C," 13,726 "," 19,536 "," 24,176 "," 29,556 ",34816.0," 41,912 "," 50,043 "," 59,356 "," 83,080 ",97.5,1648.0,19.2,"Hartington Road, Stockwell",10022.0,9758,19780.0,0.15503875968992248
51.468669,-0.146544,BikePoints_677,"Heath Road, Battersea",POINT (-0.146544 51.468669),3183,E01003037,Lambeth 013A,E02000630,Lambeth 013,E09000022,Lambeth,Lambeth 013A," 13,439 "," 17,854 "," 21,797 "," 25,057 ",29524.0," 33,845 "," 40,041 "," 46,872 "," 60,825 ",98.3,1385.0,38.3,"Heath Road, Battersea",4415.0,4097,8512.0,0.06671839850761477
51.462312,-0.211468,BikePoints_678,"Esmond Street, Putney",POINT (-0.211468 51.462312),4794,E01004602,Wandsworth 010C,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010C," 17,390 "," 26,266 "," 32,751 "," 41,598 ",50917.0," 61,677 "," 68,592 "," 81,684 "," 119,610 ",97.8,1684.0,9.6,"Esmond Street, Putney",2177.0,2287,4464.0,0.03498953605944459
51.474535,-0.17021,BikePoints_679,"Orbel Street, Battersea",POINT (-0.17021 51.474535),4747,E01004579,Wandsworth 004B,E02000926,Wandsworth 004,E09000032,Wandsworth,Wandsworth 004B," 13,518 "," 20,051 "," 25,068 "," 30,924 ",36263.0," 44,409 "," 55,989 "," 71,434 "," 105,978 ",96.9,1716.0,18.9,"Orbel Street, Battersea",8039.0,7324,15363.0,0.12041761704329014
51.477684,-0.170329,BikePoints_680,"Westbridge Road, Battersea",POINT (-0.170329 51.477684),4815,E01004583,Wandsworth 001D,E02000923,Wandsworth 001,E09000032,Wandsworth,Wandsworth 001D," 11,471 "," 19,364 "," 24,439 "," 29,601 ",35701.0," 42,118 "," 50,926 "," 65,756 "," 96,808 ",96.1,1995.0,12.3,"Westbridge Road, Battersea",15978.0,15655,31633.0,0.24794444313808484
51.473036,-0.214749,BikePoints_681,"Bishop's Avenue, Fulham",POINT (-0.214749 51.473036),2034,E01001915,Hammersmith and Fulham 024A,E02000395,Hammersmith and Fulham 024,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 024A," 12,947 "," 22,281 "," 28,524 "," 35,698 ",45763.0," 56,015 "," 73,336 "," 110,246 "," 202,933 ",96.3,1652.0,12.9,"Bishop's Avenue, Fulham",8100.0,8024,16124.0,0.12638245506776088
51.488108,-0.226606,BikePoints_682,"Crisp Road, Hammersmith",POINT (-0.226606 51.488108),1994,E01001900,Hammersmith and Fulham 013E,E02000384,Hammersmith and Fulham 013,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 013E," 10,633 "," 15,023 "," 19,945 "," 23,850 ",28650.0," 33,669 "," 39,673 "," 51,024 "," 68,908 ",96.8,1646.0,36.3,"Crisp Road, Hammersmith",11957.0,12270,24227.0,0.18989504706813712
51.465064,-0.16375,BikePoints_683,"Dorothy Road, Clapham Junction",POINT (-0.16375 51.465064),4748,E01004588,Wandsworth 008E,E02000930,Wandsworth 008,E09000032,Wandsworth,Wandsworth 008E," 19,979 "," 29,499 "," 37,650 "," 45,758 ",55404.0," 67,639 "," 79,410 "," 98,118 "," 147,496 ",98.5,1995.0,12.9,"Dorothy Road, Clapham Junction",8279.0,7819,16098.0,0.1261786629670562
51.454752,-0.195197,BikePoints_684,"Neville Gill Close, Wandsworth",POINT (-0.195197 51.454752),4841,E01004601,Wandsworth 018D,E02000940,Wandsworth 018,E09000032,Wandsworth,Wandsworth 018D," 13,673 "," 19,831 "," 24,033 "," 28,511 ",34469.0," 40,307 "," 48,798 "," 58,671 "," 77,047 ",98.1,2383.0,19.4,"Neville Gill Close, Wandsworth",6012.0,6436,12448.0,0.09756938729121108
51.46067,-0.198735,BikePoints_685,"Osiers Road, Wandsworth",POINT (-0.198735 51.46067),4724,E01035492,Wandsworth 010J,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Osiers Road, Wandsworth",8015.0,7768,15783.0,0.12370964328544219
51.488144,-0.222456,BikePoints_686,"Beryl Road, Hammersmith",POINT (-0.222456 51.488144),2022,E01001891,Hammersmith and Fulham 018B,E02000389,Hammersmith and Fulham 018,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 018B," 12,859 "," 21,843 "," 28,062 "," 33,081 ",38520.0," 44,982 "," 53,227 "," 64,667 "," 88,286 ",93.9,2397.0,11.4,"Beryl Road, Hammersmith",9325.0,9242,18567.0,0.1455310743762786
51.4954,-0.061698,BikePoints_687,"Clements Road, Bermondsey",POINT (-0.061698 51.4954),4156,E01033871,Southwark 004H,E02000810,Southwark 004,E09000028,Southwark,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Clements Road, Bermondsey",4334.0,4623,8957.0,0.07020637869275205
51.460951,-0.200667,BikePoints_688,"Northfields, Wandsworth",POINT (-0.200667 51.460951),4868,E01035490,Wandsworth 010H,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Northfields, Wandsworth",2171.0,2124,4295.0,0.03366488740486436
51.459225,-0.180884,BikePoints_689,"Spanish Road, Clapham Junction",POINT (-0.180884 51.459225),4838,E01004510,Wandsworth 012B,E02000934,Wandsworth 012,E09000032,Wandsworth,Wandsworth 012B," 17,237 "," 25,582 "," 32,745 "," 38,970 ",45580.0," 54,458 "," 64,030 "," 82,051 "," 104,322 ",98.1,2229.0,8.8,"Spanish Road, Clapham Junction",2982.0,1863,4845.0,0.03797587415053966
51.470475,-0.15213,BikePoints_690,"Stanley Grove, Battersea",POINT (-0.15213 51.470475),4706,E01004565,Wandsworth 005A,E02000927,Wandsworth 005,E09000032,Wandsworth,Wandsworth 005A," 16,225 "," 21,990 "," 26,511 "," 32,465 ",37861.0," 44,966 "," 54,539 "," 66,849 "," 86,213 ",99.1,1672.0,19.3,"Stanley Grove, Battersea",4496.0,4215,8711.0,0.06827819189377729
51.479463,-0.195777,BikePoints_691,"Erin Close, Walham Green",POINT (-0.195777 51.479463),2011,E01001920,Hammersmith and Fulham 020A,E02000391,Hammersmith and Fulham 020,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 020A," 10,610 "," 16,730 "," 22,833 "," 26,355 ",30601.0," 35,327 "," 41,460 "," 52,447 "," 87,390 ",97.5,1405.0,31.1,"Erin Close, Walham Green",9759.0,10170,19929.0,0.1562066451901145
51.542118,-0.028941,BikePoints_692,"Cadogan Close, Victoria Park",POINT (-0.028941 51.542118),4536,E01004223,Tower Hamlets 001B,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,Tower Hamlets 001B," 9,871 "," 13,648 "," 17,004 "," 21,409 ",24906.0," 28,228 "," 32,783 "," 39,368 "," 48,632 ",98.6,2511.0,35.5,"Cadogan Close, Victoria Park",9336.0,9407,18743.0,0.1469105901348947
51.464786,-0.215618,BikePoints_693,"Felsham Road, Putney",POINT (-0.215618 51.464786),4752,E01004608,Wandsworth 006E,E02000928,Wandsworth 006,E09000032,Wandsworth,Wandsworth 006E," 16,207 "," 22,351 "," 28,243 "," 34,350 ",41439.0," 49,762 "," 58,160 "," 69,512 "," 102,359 ",97.9,1699.0,15.7,"Felsham Road, Putney",6702.0,6744,13446.0,0.10539186869518188
51.460717,-0.216526,BikePoints_694,"Putney Rail Station, Putney",POINT (-0.216526 51.460717),4853,E01004609,Wandsworth 010E,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010E," 18,925 "," 26,314 "," 33,571 "," 40,101 ",48223.0," 55,264 "," 64,861 "," 77,599 "," 109,555 ",97.4,2092.0,11.2,"Putney Rail Station, Putney",4106.0,3995,8101.0,0.06349691568493741
51.536384,-0.102757,BikePoints_695,"Islington Green, Angel",POINT (-0.102757 51.536384),2912,E01002794,Islington 020B,E02000573,Islington 020,E09000019,Islington,Islington 020B," 12,957 "," 21,374 "," 27,778 "," 32,639 ",38933.0," 46,791 "," 61,020 "," 78,808 "," 120,688 ",96.4,2140.0,22.2,"Islington Green, Angel",25642.0,24153,49795.0,0.39030106363800254
51.487285,-0.217995,BikePoints_696,"Charing Cross Hospital, Hammersmith",POINT (-0.217995 51.487285),1987,E01001890,Hammersmith and Fulham 016C,E02000387,Hammersmith and Fulham 016,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 016C," 9,549 "," 19,180 "," 25,346 "," 30,914 ",36615.0," 43,520 "," 50,366 "," 58,729 "," 75,598 ",94.1,1828.0,13.7,"Charing Cross Hospital, Hammersmith",10844.0,10732,21576.0,0.16911609095398217
51.536392,-0.112721,BikePoints_697,"Charlotte Terrace, Angel",POINT (-0.112721 51.536392),2841,E01002694,Islington 019A,E02000572,Islington 019,E09000019,Islington,Islington 019A," 12,117 "," 15,906 "," 19,117 "," 21,791 ",24588.0," 28,911 "," 33,941 "," 39,981 "," 54,102 ",97.8,1613.0,43.0,"Charlotte Terrace, Angel",7686.0,5848,13534.0,0.10608162657448993
51.539083,-0.070329,BikePoints_698,"Shoreditch Court, Haggerston",POINT (-0.070329 51.539083),1855,E01001819,Hackney 020E,E02000364,Hackney 020,E09000012,Hackney,Hackney 020E," 12,433 "," 19,335 "," 23,545 "," 27,669 ",31546.0," 36,872 "," 45,607 "," 56,797 "," 82,139 ",97.9,1740.0,27.9,"Shoreditch Court, Haggerston",8233.0,8128,16361.0,0.12824009844726095
51.536654,-0.07023,BikePoints_699,"Belford House, Haggerston",POINT (-0.07023 51.536654),1786,E01001820,Hackney 024E,E02000368,Hackney 024,E09000012,Hackney,Hackney 024E," 10,684 "," 15,303 "," 19,742 "," 23,730 ",26498.0," 30,467 "," 35,295 "," 41,629 "," 54,038 ",99.4,1491.0,41.0,"Belford House, Haggerston",3679.0,3475,7154.0,0.05607418032465649
51.476964,-0.174347,BikePoints_700,"Battersea Church Road, Battersea",POINT (-0.174347 51.476964),4815,E01004583,Wandsworth 001D,E02000923,Wandsworth 001,E09000032,Wandsworth,Wandsworth 001D," 11,471 "," 19,364 "," 24,439 "," 29,601 ",35701.0," 42,118 "," 50,926 "," 65,756 "," 96,808 ",96.1,1995.0,12.3,"Battersea Church Road, Battersea",12743.0,12184,24927.0,0.19538175747172384
51.472876,-0.176267,BikePoints_701,"Vicarage Crescent, Battersea",POINT (-0.176267 51.472876),4805,E01004581,Wandsworth 004D,E02000926,Wandsworth 004,E09000032,Wandsworth,Wandsworth 004D," 11,637 "," 17,282 "," 23,252 "," 28,452 ",33844.0," 40,073 "," 48,257 "," 56,947 "," 74,436 ",98.1,1883.0,15.4,"Vicarage Crescent, Battersea",12567.0,11734,24301.0,0.19047507073937342
51.528681,-0.06555,BikePoints_702,"Durant Street, Bethnal Green",POINT (-0.06555 51.528681),4497,E01035664,Tower Hamlets 006E,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Durant Street, Bethnal Green",11102.0,9855,20957.0,0.16426427132566762
51.515059,-0.105344,BikePoints_703,"St. Bride Street, Holborn",POINT (-0.105344 51.515059),997,E01032740,City of London 001G,E02000001,City of London 001,E09000001,City of London,City of London 001G," 12,183 "," 23,031 "," 33,305 "," 41,173 ",50820.0," 63,736 "," 77,876 "," 98,370 "," 156,446 ",87.0,1742.0,15.8,"St. Bride Street, Holborn",12302.0,18115,30417.0,0.23841324335128272
